subj,lastwin,lasttransR,stay,s1rt,s2rt,currtransR
1617,-1,1,1,0.458543556189397,1.74603934152401,-1
1617,-1,-1,1,0.445837163570104,0.385342320922064,-1
1617,1,-1,1,0.396385779517004,0.712431309075328,-1
1617,1,-1,1,0.421568450896302,0.49720092813368,-1
1617,1,-1,1,1.25480751600116,0.61502106997068,-1
1617,-1,-1,1,1.02947135979775,0.459518563351594,-1
1617,-1,-1,1,0.52157201958471,0.436765416088747,-1
1617,1,-1,1,0.511181469832081,0.52868186388514,-1
1617,-1,-1,1,0.740112241706811,1.51438659662381,1
1617,-1,1,1,1.24316380830714,0.375309030059725,-1
1617,-1,-1,1,0.704800144216279,2.01922081035445,-1
1617,1,-1,1,0.528993615094805,0.570750093000242,-1
1617,-1,-1,0,2.20597522737808,0.625507960590767,-1
1617,-1,-1,0,0.567673233221285,1.84887519283802,-1
1617,1,-1,1,1.08748554086196,0.583850836846977,1
1617,1,1,1,0.832483295438578,0.516928009950789,-1
1617,1,-1,0,1.52258101449115,0.550145876564784,-1
1617,1,-1,0,0.479386856663041,0.538651050592307,-1
1617,-1,-1,0,1.03756205187528,0.815975297766272,-1
