subject_id,practice_trial,trial,transition,reward,choice_1,choice_2,rt_1,rt_2,state
sub117,real,140,common,0,2,2,343.8849999802187,587.9049999639392,3
sub117,real,141,common,0,2,2,290.36499990615994,528.8300000829622,3
sub117,real,142,common,1,1,1,142.63000001665205,391.54499990399927,2
sub117,real,143,rare,1,2,2,463.08500005397946,331.5249999286607,2
sub117,real,144,common,1,2,2,310.2900000521913,435.3300000075251,3
sub117,real,145,common,1,2,2,305.12000003363937,338.5150000685826,3
sub117,real,146,rare,1,2,2,318.8650000374764,406.61499998532236,2
sub117,real,147,common,0,2,2,321.1749999318272,475.24499997962266,3
sub117,real,148,rare,1,1,2,388.43500008806586,600.3949999576434,3
sub117,real,149,rare,1,2,1,284.56000005826354,772.2300000023097,2
sub117,real,150,common,0,1,1,340.375000028871,405.75999999418855,2
sub117,real,151,rare,1,0,2,993.4950000606477,813.1249999860302,0
sub117,real,152,rare,1,2,2,268.3649999089539,421.83500004466623,2
sub117,real,153,common,0,2,2,310.76999998185784,547.1050000051036,3
sub117,real,154,common,1,2,1,308.28499991912395,559.1900000581518,3
sub117,real,155,common,1,2,1,305.47999998088926,394.71499994397163,3
sub117,real,156,common,0,2,1,300.12999998871237,357.26999992039055,3
sub117,real,157,common,1,1,2,322.8749999543652,331.7449999740347,2
sub117,real,158,common,1,1,2,325.53499995265156,324.4249999988824,2
sub117,real,159,common,1,1,2,311.5700000198558,330.8050000341609,2
sub117,real,160,common,0,1,2,332.6450000749901,438.3699999889359,2
sub117,real,161,common,0,1,1,303.9100000169128,300.38500006776303,2
sub117,real,162,common,0,2,2,401.44000004511327,506.74500002060086,3
sub117,real,163,common,0,1,2,297.4199999589473,400.749999913387,2
sub117,real,164,rare,0,2,2,317.7750000031665,877.9600000707433,2
sub117,real,165,common,1,2,1,358.9899999788031,434.7950000083074,3
sub117,real,166,common,1,2,1,274.7350001009181,356.8450000602752,3
sub117,real,167,rare,0,2,1,277.875000028871,405.31499998178333,2
sub117,real,168,common,0,2,1,323.8800000399351,387.89000001270324,3
sub117,real,169,rare,1,2,2,37.699999986216426,650.4900000290945,2
sub117,real,170,common,1,2,1,286.5400000009686,476.1099999304861,3
sub117,real,171,common,1,2,1,308.1699999747798,486.15500004962087,3
sub117,real,172,common,1,2,1,456.05999999679625,388.97999993059784,3
sub117,real,173,rare,0,2,1,269.2250000545755,369.35000005178154,2
sub117,real,174,rare,1,2,2,314.58999996539205,785.1599999703467,2
sub117,real,175,rare,0,2,2,140.73999994434416,558.5799999535084,2
sub117,real,176,common,1,2,1,407.73500001523644,524.1399999940768,3
sub117,real,177,common,1,2,1,301.7099999124184,493.77499998081475,3
sub117,real,178,common,1,2,1,351.10500000882894,688.9499999815598,3
sub117,real,179,common,0,2,1,1110.5199999874458,505.5350000038743,3
sub117,real,180,common,0,2,2,305.3300000028685,523.5650000395253,3
sub117,real,181,common,1,2,1,398.2600000454113,628.6300000501797,3
sub117,real,182,common,1,2,1,341.7999999364838,507.090000086464,3
sub117,real,183,common,0,2,1,289.04000006150454,1414.8399999830872,3
sub117,real,184,common,1,2,1,272.0399999525398,418.42000000178814,3
sub117,real,185,common,1,2,1,356.6049999790266,962.9200000781566,3
sub117,real,186,common,1,2,1,346.89499996602535,573.5000000568107,3
sub117,real,187,common,1,2,1,136.62000000476837,368.35499992594123,3
sub117,real,188,common,1,2,1,271.5350000653416,450.19000000320375,3
sub117,real,189,common,1,2,1,295.7849999656901,353.21500001009554,3
sub117,real,190,common,1,2,1,722.234999993816,462.41500007454306,3
sub117,real,191,common,1,2,1,288.4749999502674,467.4250000389293,3
sub117,real,192,common,1,2,1,292.90999996010214,393.5200000414625,3
sub117,real,193,common,1,2,1,1.2199999764561653,392.7599999587983,3
sub117,real,194,common,1,2,1,296.4650000212714,532.4599999003112,3
sub117,real,195,rare,1,2,1,279.59499997086823,405.62500001396984,2
sub117,real,196,common,0,2,1,372.594999964349,425.41999998502433,3
sub117,real,197,common,0,2,1,73.44000006560236,368.31499997060746,3
sub117,real,198,rare,1,2,2,330.0100000342354,352.9250000137836,2
sub117,real,199,rare,0,2,2,295.6199999898672,380.59999991673976,2
sub117,real,200,common,1,2,2,269.05500004068017,487.4550000531599,3
sub118,real,1,rare,0,1,1,1594.5000000065193,947.4349999945844,3
sub118,real,2,common,0,1,1,542.0049999956973,748.5600000072736,2
sub118,real,3,rare,1,1,2,540.7950000080746,846.2200000067241,3
sub118,real,4,rare,0,1,2,815.5249999981606,747.1950000035577,3
sub118,real,5,common,1,2,2,597.330000004149,1171.119999999064,3
sub118,real,6,rare,1,1,2,468.1899999995949,570.0050000014016,3
sub118,real,7,common,1,1,2,342.9699999978766,1047.3950000014156,2
sub118,real,8,rare,1,1,2,394.4600000104401,470.16499999153893,3
sub118,real,9,common,0,1,2,321.1449999944307,970.4050000000279,2
sub118,real,10,common,1,1,1,342.59000000020023,1278.5150000127032,2
sub118,real,11,common,0,1,1,307.3549999971874,823.5949999943841,2
sub118,real,12,rare,0,2,2,518.0800000089221,1049.2950000043493,2
sub118,real,13,rare,0,1,2,466.70500001346227,474.4150000042282,3
sub118,real,14,common,1,1,2,340.8499999932246,1347.0150000066496,2
sub118,real,15,common,1,1,2,342.5250000000233,697.9600000049686,2
sub118,real,16,common,1,1,2,394.73500000895,495.4050000087591,2
sub118,real,17,common,0,1,2,419.39999999885913,420.9100000007311,2
sub118,real,18,common,1,1,2,370.0000000098953,445.5949999974109,2
sub118,real,19,common,1,1,2,313.93999999272637,372.9250000033062,2
sub118,real,20,common,1,1,2,295.285000000149,418.53500000433996,2
sub118,real,21,common,1,1,2,313.479999997071,371.5200000006007,2
sub118,real,22,common,1,1,2,416.0550000087824,418.90000000421423,2
sub118,real,23,rare,1,1,2,394.944999992731,348.2800000056159,3
sub118,real,24,common,1,1,2,318.76500000362284,420.08999999961816,2
sub118,real,25,common,1,1,2,419.25999999511987,397.2349999967264,2
sub118,real,26,rare,1,1,2,316.5000000008149,417.77499999443535,3
sub118,real,27,common,0,1,2,317.4999999901047,418.6900000058813,2
sub118,real,28,common,1,1,2,319.0750000067055,420.1150000008056,2
sub118,real,29,common,1,1,2,393.9750000135973,393.59500000136904,2
sub118,real,30,common,0,1,2,393.2700000004843,422.0949999871664,2
sub118,real,31,common,1,1,2,268.5250000067754,397.5700000009965,2
sub118,real,32,common,0,1,2,294.53499999362975,421.184999999241,2
sub118,real,33,common,0,1,2,339.5500000042375,495.7799999974668,2
sub118,real,34,common,1,2,2,547.9800000030082,369.4149999937508,3
sub118,real,35,common,0,2,2,347.24000000278465,412.6949999917997,3
sub118,real,36,common,1,2,2,321.219999997993,367.4449999962235,3
sub118,real,37,common,1,2,2,441.8500000028871,572.9450000071665,3
sub118,real,38,common,0,2,2,417.41999999794643,422.46000000159256,3
sub118,real,39,common,1,2,2,317.20999999379274,450.0150000094436,3
sub118,real,40,common,0,2,2,467.625000004773,422.07000000053085,3
sub118,real,41,rare,1,2,1,165.97499999625143,1622.9699999967124,2
sub118,real,42,common,1,2,2,566.1549999931594,323.1599999999162,3
sub118,real,43,rare,1,2,1,416.40500001085456,570.5650000018068,2
sub118,real,44,rare,1,1,2,368.5899999982212,718.9050000015413,3
sub118,real,45,common,0,1,1,294.8200000100769,448.74999999592546,2
sub118,real,46,rare,1,1,2,317.6050000038231,545.9150000096997,3
sub118,real,47,rare,0,1,2,720.0650000013411,671.6849999938859,3
sub118,real,48,common,1,1,1,346.31500000250526,398.72499999182764,2
sub118,real,49,rare,1,1,1,365.16499999561347,399.98499999637716,3
sub118,real,50,common,1,1,1,390.3050000080839,474.7899999929359,2
sub118,real,51,rare,0,1,1,1395.2399999980116,519.9949999951059,3
sub118,real,52,rare,1,1,2,390.9799999964889,897.6899999979651,3
sub118,real,53,common,0,1,1,344.57499999552965,902.0949999976438,2
sub118,real,54,common,1,1,2,336.59500000067055,672.2399999998743,2
sub118,real,55,common,1,1,2,415.6950000033248,671.1750000104075,2
sub118,real,56,common,1,1,2,292.635000005248,521.0099999967497,2
sub118,real,57,common,1,1,2,342.770000002929,369.5250000018859,2
sub118,real,58,rare,0,1,2,368.1450000003679,593.8000000023749,3
sub118,real,59,rare,1,1,2,317.7599999908125,1546.4000000065425,3
sub118,real,60,rare,1,1,2,321.86000001092907,568.7350000080187,3
sub118,real,61,common,1,1,2,344.89000000758097,571.4750000042841,2
sub118,real,62,common,1,1,2,342.91000000666827,417.4350000103004,2
sub118,real,63,common,1,1,2,344.9749999999767,397.8200000128709,2
sub118,real,64,common,1,1,2,318.37999999697786,367.8199999994831,2
sub118,real,65,rare,0,1,2,367.4949999987148,521.8200000091456,3
sub118,real,66,common,1,1,2,319.69499999820255,447.10000000474975,2
sub118,real,67,common,1,1,2,420.45999999390915,371.6700000076089,2
sub118,real,68,common,1,1,2,417.8400000091642,473.68000001017936,2
sub118,real,69,rare,1,1,2,340.85999999661,321.23000000137836,3
sub118,real,70,common,0,1,2,442.86499998997897,344.77500000502914,2
sub118,real,71,common,1,1,2,344.6699999915436,444.46500000776723,2
sub118,real,72,common,0,1,2,344.7500000037253,671.3500000040513,2
sub118,real,73,common,1,2,2,468.9900000086054,444.44500000122935,3
sub118,real,74,common,1,2,2,317.80499999877065,419.73500000312924,3
sub118,real,75,rare,1,2,2,394.5799999926239,342.2500000016298,2
sub118,real,76,rare,0,2,1,368.11999999918044,917.0650000015739,2
sub118,real,77,rare,1,2,2,316.0900000075344,648.2450000040699,2
sub118,real,78,common,1,2,2,417.5000000104774,473.53499999735504,3
sub118,real,79,common,0,2,2,342.8949999944307,401.35000000009313,3
sub118,real,80,common,0,2,2,415.0099999969825,395.3800000017509,3
sub118,real,81,common,1,2,1,416.75499999849126,442.9849999868311,3
sub118,real,82,common,1,2,1,367.7049999968149,447.2950000052806,3
sub118,real,83,rare,0,2,2,342.7850000008475,1100.139999995008,2
sub118,real,84,rare,1,2,1,412.8649999911431,670.7699999969918,2
sub118,real,85,common,0,2,1,346.7149999924004,394.64500000770204,3
sub118,real,86,common,1,1,1,370.68999999621883,418.16000000108033,2
sub118,real,87,common,1,1,1,321.83999998960644,368.58499998925254,2
sub118,real,88,common,1,1,1,397.3450000048615,395.00499999849126,2
sub118,real,89,common,1,1,1,397.55500000342727,390.030000009574,2
sub118,real,90,common,0,1,1,319.4999999979045,494.21499999868684,2
sub118,real,91,common,1,1,1,344.51500000432134,417.7099999943748,2
sub118,real,92,common,1,2,1,418.5949999955483,520.9249999900348,3
sub118,real,93,common,0,2,1,391.7550000040792,422.4650000105612,3
sub118,real,94,common,1,2,1,1218.2150000007823,568.874999997206,3
sub118,real,95,common,0,2,1,419.5050000124611,396.2350000073202,3
sub118,real,96,common,0,1,1,347.55500000016764,445.0399999914225,2
sub118,real,97,common,0,1,2,598.4599999936763,517.0199999993201,2
sub118,real,98,rare,1,2,2,294.9650000082329,345.2549999929033,2
sub118,real,99,common,1,2,2,367.8550000041723,418.81499999715015,3
sub118,real,100,common,1,2,2,367.73500000708736,395.5149999966379,3
sub118,real,101,common,1,2,1,1081.1649999958463,495.1900000013411,3
sub118,real,102,common,0,1,1,270.4050000028219,443.0599999905098,2
sub118,real,103,common,0,2,1,419.2850000108592,345.16500000609085,3
sub118,real,104,common,1,2,2,343.51500000059605,373.31999999890104,3
sub118,real,105,common,0,2,2,311.91499999840744,498.1350000016391,3
sub118,real,106,rare,1,1,2,292.35000000335276,1447.5950000050943,3
sub118,real,107,common,1,1,2,342.9599999943748,396.52000000933185,2
sub118,real,108,common,1,1,2,319.6100000059232,418.4149999925867,2
sub118,real,109,common,0,1,2,392.5449999952689,270.92999999877065,2
sub118,real,110,common,1,1,2,342.75500000524335,396.6750000109896,2
sub118,real,111,rare,1,1,2,343.15000000060536,343.1649999981746,3
sub118,real,112,rare,1,1,2,315.72500000777654,972.9550000047311,3
sub118,real,113,common,1,2,2,468.42999999341555,416.2249999935739,3
sub118,real,114,common,1,2,2,372.86999999172986,390.2200000011362,3
sub118,real,115,common,1,2,2,398.85500000650063,341.97999999742024,3
sub118,real,116,common,0,2,2,441.7150000082329,419.0150000068825,3
sub118,real,117,common,0,2,2,445.85999999265186,398.0650000013411,3
sub118,real,118,rare,0,1,1,439.9399999966845,1023.050000003539,3
sub118,real,119,rare,1,1,1,363.6350000016391,2025.5900000049733,3
sub118,real,120,common,1,1,2,437.0150000031572,523.285000002943,2
sub118,real,121,common,0,1,2,315.74500000011176,446.1849999935366,2
sub118,real,122,common,0,1,1,346.3199999970384,595.3100000042468,2
sub118,real,123,common,0,1,2,364.97999999835156,422.0400000049267,2
sub118,real,124,common,0,2,1,543.1150000076741,442.7399999985937,3
sub118,real,125,rare,0,2,2,468.7199999897275,1271.0550000045914,2
sub118,real,126,rare,1,2,2,364.91499999840744,422.51499999850057,2
sub118,real,127,rare,0,2,2,491.3599999998696,849.4650000066031,2
sub118,real,128,common,1,2,2,493.36499998765066,544.5150000012945,3
sub118,real,129,rare,0,2,1,467.86999999312684,795.7499999902211,2
sub118,real,130,common,0,2,2,369.7200000025332,519.8549999913666,3
sub118,real,131,common,0,2,1,1667.7950000010896,618.165000007255,3
sub118,real,132,common,0,1,2,345.31499999877997,516.7450000008103,2
sub118,real,133,rare,1,1,2,638.6449999990873,721.6000000045169,3
sub118,real,134,rare,0,2,2,1147.075000000652,919.8049999976065,2
sub118,real,135,common,1,2,2,344.1799999999348,517.0249999936204,3
sub118,real,136,rare,0,2,2,468.7700000067707,519.2099999985658,2
sub118,real,137,common,0,2,2,445.57999999960884,469.29500000271946,3
sub118,real,138,rare,1,1,2,493.4099999954924,672.2299999964889,3
sub118,real,139,rare,0,2,1,473.5300000028219,641.6549999993294,2
sub118,real,140,common,1,2,2,719.9099999999162,525.559999994468,3
sub118,real,141,rare,0,2,2,540.8999999924563,975.2799999988638,2
sub118,real,142,common,1,2,2,637.4599999981001,447.89500000490807,3
sub118,real,143,common,1,2,2,588.4149999911897,447.16999999945983,3
sub118,real,144,common,1,2,2,366.12999999476597,546.7349999963772,3
sub118,real,145,rare,1,2,2,341.0250000017695,997.7149999905378,2
sub118,real,146,common,1,2,2,362.7300000078976,500.4049999988638,3
sub118,real,147,rare,0,2,2,364.4099999945611,498.9300000015646,2
sub118,real,148,common,1,2,2,389.6999999997206,424.95499999495223,3
sub118,real,149,common,1,2,2,566.6249999920838,448.6099999921862,3
sub118,real,150,rare,0,2,2,363.73500000615604,447.59000001079403,2
sub118,real,151,common,1,1,1,643.7600000062957,674.6850000056438,2
sub118,real,152,common,0,1,1,312.69000000623055,322.1849999972619,2
sub118,real,153,common,1,1,2,563.909999997355,472.1199999912642,2
sub118,real,154,common,1,1,2,367.7900000039954,424.3050000076182,2
sub118,real,155,common,1,1,2,368.7950000022538,420.08500000531785,2
sub118,real,156,common,0,1,2,367.53499999735504,422.9449999984354,2
sub118,real,157,common,0,2,1,571.725000001723,417.4300000015646,3
sub118,real,158,common,0,2,2,344.5400000056252,373.76500001130626,3
sub118,real,159,common,0,1,2,340.0899999977555,822.0799999982119,2
sub118,real,160,common,0,1,1,317.005000004312,350.5350000052713,2
sub118,real,161,common,1,1,1,639.5449999980628,423.84500001207925,2
sub118,real,162,rare,0,1,1,289.53500000364147,1000.8599999998696,3
sub118,real,163,rare,0,1,2,415.5949999988079,844.239999991376,3
sub118,real,164,rare,0,1,2,341.2649999954738,747.6800000004005,3
sub118,real,165,rare,0,1,1,469.55500000342727,676.0550000036601,3
sub118,real,166,common,0,1,1,1465.2399999904446,626.0349999938626,2
sub118,real,167,common,0,1,2,314.4999999932479,922.1000000108033,2
sub118,real,168,common,0,1,1,494.6449999988545,449.78500000433996,2
sub118,real,169,rare,1,1,1,313.73000000882894,922.8449999936856,3
sub118,real,170,common,0,2,1,367.2499999955762,418.9899999909103,3
sub118,real,171,common,0,1,2,1225.5650000006426,814.7849999950267,2
sub118,real,172,rare,1,2,1,298.43999999854714,1568.635000003036,2
sub118,real,173,common,0,1,1,597.5099999923259,418.0100000083912,2
sub118,real,174,common,1,2,1,294.08500000135973,447.37500000349246,3
sub118,real,175,common,0,2,1,369.81000000378117,472.72499999962747,3
sub118,real,176,common,1,2,1,443.32500000018626,395.86000000406057,3
sub118,real,177,common,0,2,1,365.63999998918734,318.9249999993481,3
sub118,real,178,rare,0,2,1,395.9599999943748,793.5449999931734,2
sub118,real,179,common,1,2,1,418.66500000469387,519.0299999956042,3
sub118,real,180,common,1,2,1,443.53999999305233,446.9700000046287,3
sub118,real,181,rare,0,2,2,391.0150000010617,824.9349999967963,2
sub118,real,182,rare,1,2,1,413.48000000277534,344.9499999987893,2
sub118,real,183,rare,1,2,1,345.31499999877997,668.5549999966752,2
sub118,real,184,common,1,1,1,619.4749999996275,366.5349999938626,2
sub118,real,185,rare,0,1,1,397.90999999968335,518.1600000069011,3
sub118,real,186,common,1,1,1,515.0799999972805,423.8000000040047,2
sub118,real,187,common,1,1,1,342.28499999130145,422.3200000124052,2
sub118,real,188,common,1,1,1,389.9650000091642,373.39999999664724,2
sub118,real,189,common,1,1,1,389.22500000614673,372.1999999980908,2
sub118,real,190,common,0,1,1,314.9850000045262,319.6600000085309,2
sub118,real,191,common,0,2,1,366.56000000960194,470.57999999355525,3
sub118,real,192,common,0,1,1,395.050000006333,493.7099999950733,2
sub118,real,193,rare,0,1,2,346.94999999180436,767.1399999961723,3
sub118,real,194,common,0,1,2,319.39499999862164,446.6749999993481,2
sub118,real,195,common,1,1,2,592.1399999933783,447.00000000023283,2
sub118,real,196,common,1,1,2,469.2250000080094,447.26499999524094,2
sub118,real,197,common,1,1,2,389.89000000595115,494.0400000049267,2
sub118,real,198,common,0,1,2,390.0549999962095,396.98499999940395,2
sub118,real,199,rare,0,1,1,669.5200000102632,1124.2649999912828,3
sub118,real,200,common,0,1,2,339.11000000080094,446.6249999969732,2
sub119,real,1,common,1,1,1,1070.5200000084005,508.5850000032224,2
sub119,real,2,rare,0,1,1,403.6650000489317,243.08500002371147,3
sub119,real,3,common,0,1,1,498.7950000213459,700.5800000042655,2
sub119,real,4,common,1,1,2,244.99499995727092,306.40999996103346,2
sub119,real,5,rare,1,1,2,307.8000000095926,316.6099999798462,3
sub119,real,6,common,1,1,2,345.450000022538,412.6649999525398,2
sub119,real,7,common,1,1,2,77.34999997774139,382.744999951683,2
sub119,real,8,rare,1,1,2,274.89499998046085,730.260000040289,3
sub119,real,9,common,1,1,2,262.41000002482906,333.5850000148639,2
sub119,real,10,common,1,1,2,319.6200000238605,287.6900000264868,2
sub119,real,11,common,1,1,2,47.63499996624887,245.71999994805083,2
sub119,real,12,common,1,1,2,448.0549999861978,51.34499998530373,2
sub119,real,13,common,1,1,2,391.92999998340383,300.2400000113994,2
sub119,real,14,rare,1,1,2,355.73999996995553,220.18999996362254,3
sub119,real,15,rare,1,1,2,819.6050000260584,209.789999993518,3
sub119,real,16,rare,1,1,2,349.0499999606982,427.91500000748783,3
sub119,real,17,common,1,2,2,558.2900000154041,390.20500000333413,3
sub119,real,18,common,0,1,2,61.944999964907765,291.3750000298023,2
sub119,real,19,common,1,2,2,567.1849999926053,276.1150000151247,3
sub119,real,20,rare,1,2,2,397.11999997962266,389.3500000122003,2
sub119,real,21,common,1,1,2,454.0900000138208,215.00999998534098,2
sub119,real,22,common,1,1,2,622.7949999738485,288.2499999832362,2
sub119,real,23,common,1,1,2,307.6250000158325,265.27999999234453,2
sub119,real,24,rare,1,1,2,472.64500003075227,205.01500001410022,3
sub119,real,25,common,0,1,2,286.01999999955297,158.43500004848465,2
sub119,real,26,common,1,2,2,281.1600000131875,164.8249999852851,3
sub119,real,27,common,1,2,2,299.94499997701496,279.2849999968894,3
sub119,real,28,rare,1,2,2,232.36999998334795,509.5949999522418,2
sub119,real,29,common,0,2,2,338.46499997889623,277.85499999299645,3
sub119,real,30,rare,1,1,2,804.4649999937974,226.42000002088025,3
sub119,real,31,common,0,2,2,142.51500001410022,220.6500000320375,3
sub119,real,32,rare,1,1,2,319.33999998727813,502.26500001735985,3
sub119,real,33,common,1,1,2,383.66500003030524,267.4049999914132,2
sub119,real,34,common,1,1,2,383.87000001966953,190.21500000962988,2
sub119,real,35,rare,0,1,2,387.9350000061095,239.28000003797933,3
sub119,real,36,common,1,1,2,318.3599999756552,312.45999998645857,2
sub119,real,37,common,1,1,2,258.67000001017004,394.81500000692904,2
sub119,real,38,common,1,1,2,711.925000010524,322.74000003235415,2
sub119,real,39,common,1,1,2,140.13999997405335,176.0449999710545,2
sub119,real,40,common,1,1,2,1017.4349999870174,335.4350000154227,2
sub119,real,41,rare,1,1,2,33.564999990630895,342.9599999799393,3
sub119,real,42,rare,0,1,2,1839.68500001356,284.31000001728535,3
sub119,real,43,rare,0,1,2,341.0450000083074,209.07500002067536,3
sub119,real,44,common,1,1,2,81.35499997297302,334.33500002138317,2
sub119,real,45,rare,1,1,2,634.0649999910966,460.6499999645166,3
sub119,real,46,common,1,1,2,213.54000002611428,298.7600000342354,2
sub119,real,47,common,0,1,2,151.1000000173226,167.14999999385327,2
sub119,real,48,common,0,1,1,571.4500000467524,397.545000014361,2
sub119,real,49,common,1,1,2,69.2200000048615,298.9749999833293,2
sub119,real,50,common,1,1,2,239.01000001933426,259.7650000243448,2
sub119,real,51,common,1,1,2,1089.9449999560602,327.1699999459088,2
sub119,real,52,common,1,1,2,668.4299999615178,205.52999997744337,2
sub119,real,53,common,0,1,2,102.30999998748302,447.8549999766983,2
sub119,real,54,rare,0,1,2,342.54499996313825,205.56500001112,3
sub119,real,55,common,0,1,2,631.6600000136532,665.2299999841489,2
sub119,real,56,common,0,1,1,352.15500002959743,253.7599999923259,2
sub119,real,57,common,0,2,1,444.98999998904765,257.85499997437,3
sub119,real,58,common,1,2,2,212.38500002073124,287.53500001039356,3
sub119,real,59,common,1,2,2,368.8899999833666,216.02999995229766,3
sub119,real,60,common,0,2,2,412.5699999858625,256.0100000118837,3
sub119,real,61,common,1,1,2,236.67499999282882,138.8499999884516,2
sub119,real,62,common,0,1,2,460.4399999952875,324.4849999900907,2
sub119,real,63,common,0,2,2,232.89499996462837,181.14000000059605,3
sub119,real,64,common,0,1,1,171.875,207.68500003032386,2
sub119,real,65,common,1,1,2,280.9300000080839,183.32000001100823,2
sub119,real,66,common,1,1,2,232.10999998264015,289.4199999864213,2
sub119,real,67,rare,0,1,2,24.359999981243163,247.64000001596287,3
sub119,real,68,rare,0,1,2,624.6500000124797,348.569999972824,3
sub119,real,69,rare,1,1,1,219.97999999439344,596.1150000221096,3
sub119,real,70,common,0,2,1,476.8049999838695,283.86999998474494,3
sub119,real,71,common,0,1,2,529.9699999741279,215.9949999768287,2
sub119,real,72,rare,1,2,1,340.7799999695271,881.6100000403821,2
sub119,real,73,common,0,1,1,198.61500000115484,274.0250000497326,2
sub119,real,74,common,0,2,2,187.6200000406243,130.15000004088506,3
sub119,real,75,rare,1,2,1,240.30500004300848,607.5399999972433,2
sub119,real,76,common,1,1,1,204.6150000533089,470.16500000609085,2
sub119,real,77,common,1,1,1,471.674999978859,236.78000003565103,2
sub119,real,78,common,0,1,1,464.8000000161119,259.105000004638,2
sub119,real,79,common,0,1,1,769.5050000329502,337.87499996833503,2
sub119,real,80,common,1,1,1,358.62000001361594,295.2299999888055,2
sub119,real,81,rare,0,1,1,473.8800000050105,1681.3499999698251,3
sub119,real,82,common,0,1,1,87.34999998705462,411.7850000038743,2
sub119,real,83,rare,0,2,1,451.7549999873154,124.43000002531335,2
sub119,real,84,rare,0,2,1,417.5000000395812,305.5900000035763,2
sub119,real,85,common,0,2,2,248.4249999979511,440.2000000118278,3
sub119,real,86,common,1,2,1,369.5949999964796,1200.9349999716505,3
sub119,real,87,common,1,2,1,874.4099999894388,392.8799999994226,3
sub119,real,88,rare,0,2,1,2653.2550000119954,1632.8099999809638,2
sub119,real,89,common,0,2,1,615.250000031665,1855.890000006184,3
sub119,real,90,common,1,2,2,1667.1300000161864,167.76500002015382,3
sub119,real,91,rare,1,2,2,549.219999986235,455.3899999591522,2
sub119,real,92,rare,0,1,2,220.62000003643334,224.91499996976927,3
sub119,real,93,rare,1,1,1,295.66000000340864,566.7750000138767,3
sub119,real,94,rare,1,2,2,62.52999999560416,1032.2750000050291,2
sub119,real,95,common,1,2,1,66.3349999813363,344.92499998304993,3
sub119,real,96,common,1,2,1,35.40500003146008,186.41500000376254,3
sub119,real,97,common,0,2,1,301.1749999714084,451.52499998221174,3
sub119,real,98,common,1,1,2,251.68000004487112,300.1749999821186,2
sub119,real,99,common,0,1,2,229.51000003376976,227.55000001052395,2
sub119,real,100,common,1,2,2,196.23000000137836,47.695000015664846,3
sub119,real,101,rare,1,1,1,2041.4400000008754,1024.4100000127219,3
sub119,real,102,common,1,1,1,281.844999990426,270.5400000559166,2
sub119,real,103,rare,0,1,1,301.5550000127405,348.1550000142306,3
sub119,real,104,common,0,1,1,586.4050000091083,589.8450000095181,2
sub119,real,105,common,1,1,2,899.619999981951,2364.0749999904074,2
sub119,real,106,common,1,1,2,286.22999996878207,337.24000002257526,2
sub119,real,107,common,1,1,2,244.0500000375323,82.57999998750165,2
sub119,real,108,common,0,1,2,1025.069999974221,35.555000009480864,2
sub119,real,109,rare,0,2,1,378.53499996708706,1417.3050000099465,2
sub119,real,110,rare,1,2,2,262.3200000380166,240.1650000247173,2
sub119,real,111,common,0,2,2,166.83500004000962,573.7599999993108,3
sub119,real,112,common,1,1,2,875.1749999937601,329.3849999899976,2
sub119,real,113,common,0,1,2,867.1650000032969,381.7650000564754,2
sub119,real,114,common,0,2,1,342.6800000015646,194.91500000003725,3
sub119,real,115,common,0,2,2,158.29499997198582,16.90500002587214,3
sub119,real,116,common,1,1,2,390.3899999568239,228.9799999562092,2
sub119,real,117,rare,0,1,1,827.0299999858253,2149.855000025127,3
sub119,real,118,common,0,1,2,397.0299999928102,1332.990000024438,2
sub119,real,119,common,1,1,1,501.7750000115484,1764.00000002468,2
sub119,real,120,common,1,1,1,123.52999998256564,420.8900000085123,2
sub119,real,121,rare,1,1,1,317.5799999735318,58.71499999193475,3
sub119,real,122,rare,0,2,1,409.4700000132434,384.0800000471063,2
sub119,real,123,common,0,2,1,342.2399999690242,286.1250000423752,3
sub119,real,124,common,1,1,1,254.14499995531514,1014.3750000279397,2
sub119,real,125,rare,1,1,1,60.889999964274466,428.41500003123656,3
sub119,real,126,common,0,2,1,834.0549999848008,317.2449999838136,3
sub119,real,127,common,0,1,1,124.09000005573034,119.13999996613711,2
sub119,real,128,common,0,2,2,1555.3749999962747,345.2050000196323,3
sub119,real,129,common,1,1,2,828.0800000065938,474.6949999826029,2
sub119,real,130,common,0,1,2,132.1299999835901,267.3300000024028,2
sub119,real,131,common,0,1,1,285.9150000149384,1093.7599999597296,2
sub119,real,132,rare,1,2,1,851.1099999886937,249.4650000007823,2
sub119,real,133,common,0,1,1,294.99500000383705,740.1499999687076,2
sub119,real,134,rare,1,2,2,331.3099999795668,106.61499999696389,2
sub119,real,135,common,0,2,2,455.820000031963,266.37500000651926,3
sub119,real,136,rare,0,2,1,472.55000000586733,772.2850000136532,2
sub119,real,137,common,0,2,2,244.9999999953434,222.07999997772276,3
sub119,real,138,common,0,2,1,380.814999982249,317.87000002805144,3
sub119,real,139,common,1,2,2,98.61499996623024,235.00499996589497,3
sub119,real,140,rare,1,2,2,8.534999971743673,754.9449999933131,2
sub119,real,141,common,0,2,2,183.72500000987202,413.40499999932945,3
sub119,real,142,common,1,2,1,277.8600000310689,2250.3450000076555,3
sub119,real,143,common,0,1,1,303.97000000812113,56.94499996025115,2
sub119,real,144,rare,1,1,1,255.7150000357069,1445.6300000310875,3
sub119,real,145,rare,1,1,1,2274.044999969192,555.5150000145659,3
sub119,real,146,rare,1,1,1,330.7450000429526,199.46000003255904,3
