91	0.01089949	1.888178	1.879523	2.066636	0.4597837	0.2790002	231.1286	sub45
92	0.01954789	1.933538	2.951401	2.024184	0.8819406	0.08890452	267.2843	sub46
93	0.5766151	2.635917	1.89151	3.114808	0.1701295	0.6041185	195.0329	sub47
94	0.02327083	2.70085	2.324083	1.195721	0.03318261	0.5081074	259.7122	sub48
95	0.5764479	2.578814	1.463739	3.628032	0.4635624	1.650731	165.323	sub49
96	0.614901	1.574048	1.997495	1.598207	0.6611597	1.064888	216.3282	sub4
97	0.6764498	4.618308	1.758059	3.370728	0.6952927	1.219558	168.9301	sub50
98	0.05491548	2.147378	2.787079	2.049015	0.8836453	-0.04868101	262.2544	sub51
99	0.02282335	2.514819	6.00232	8.498935	0.7741581	1.056666	119.0101	sub52
100	0.6761498	3.913719	1.681808	2.257367	0.7656883	1.195206	193.0965	sub53
101	0.6531245	2.837672	1.703606	2.086998	0.5011861	0.8963168	209.966	sub54
102	0.9513493	3.210556	0.8262847	2.28049	0.9521343	0.5083551	197.0945	sub55
103	0.633323	3.282684	2.141036	4.275738	0.3790719	0.9435676	174.2755	sub56
104	0.8570288	2.279287	0.4438246	2.340249	0.6691747	-0.1551851	233.2147	sub57
105	0.5631106	2.505022	1.104789	3.009966	0.8311377	0.2432043	214.9828	sub58
106	0.5806105	3.874987	1.109407	2.978499	0.6236788	0.5787808	216.1166	sub59
107	0.463308	2.150351	3.537485	2.271229	0.2707558	0.8068429	182.6808	sub5
108	0.2983186	2.820002	2.791948	2.708713	0.01699554	0.6249589	203.8646	sub60
109	0.7776159	1.006328	1.973248	1.29609	0.918621	0.2688385	214.4767	sub61
110	0.1686762	2.825287	2.166305	4.750434	0.9591876	1.658346	150.7088	sub62
111	0.5689625	1.260935	1.945939	4.247882	0.9604566	1.202353	175.4711	sub63
112	0.954349	0.9783065	0.4170203	0.9923844	0.6747775	0.4906685	240.9136	sub64
113	0.9423075	6.540059	2.266422	3.52392	0.9298425	0.5634807	147.4679	sub65
114	0.107494	3.573461	2.988022	8.44146	0.7749153	2.405117	65.38145	sub66
115	0.6422195	7.103271	1.747044	4.07218	0.3001257	2.347967	105.3552	sub67
116	0.6111826	2.610896	2.560602	3.107977	0.9594853	0.3441468	184.1003	sub68
117	0.6028843	4.486995	3.105473	5.113087	0.4632143	1.343633	123.6164	sub69
118	0.7635644	2.489186	1.615611	2.970429	0.9331056	1.415842	156.2674	sub6
119	0.9905949	0.6582872	1.241198	1.811719	0.6501275	-0.7100628	233.5102	sub70
120	0.546933	3.171544	3.863084	3.651999	0.5114841	1.796535	129.8217	sub71
121	0.5175139	3.456995	2.228771	5.391359	0.5847254	2.760947	96.1765	sub72
122	0.8109556	0.9808939	3.219289	4.703908	0.7097676	1.398302	122.4329	sub73
123	0.6080505	1.833733	3.019037	2.854227	0.9772847	1.96012	141.7077	sub74
124	0.5552167	5.017285	4.065167	3.429436	0.01548971	1.099079	145.7886	sub75
125	0.8121751	0.8343352	1.566755	1.786111	0.8958203	0.2951874	227.093	sub76
126	0.9641812	1.152726	1.492474	1.963274	0.4599735	1.002333	206.6232	sub77
127	0.6725989	1.112136	1.360495	1.441694	0.4490969	-0.1110556	252.3577	sub78
128	0.6441787	2.638797	2.054596	1.144037	0.9124049	1.102956	204.169	sub79
129	0.4176131	2.282699	2.017091	3.655151	0.2514596	1.56992	168.1643	sub7
130	0.04105503	1.593675	2.015632	4.984355	0.9062641	0.4931652	219.5391	sub80
131	0.5666103	2.35412	1.396178	3.367737	0.6694639	1.389808	175.2073	sub81
132	0.9359457	1.943889	0.9916071	1.936147	0.6258941	0.2062453	232.7364	sub82
133	0.8133041	1.149919	1.062131	1.310673	0.9792094	1.211603	214.2818	sub83
134	0.02354024	2.100493	2.005178	3.971945	0.7288684	1.660532	190.4602	sub84
135	0.8243776	3.205287	1.792948	1.860089	0.7921478	1.003654	195.4632	sub85
136	0.1531602	2.025625	3.919212	1.195529	0.6270716	0.6362804	218.1425	sub86
137	0.01066944	1.963378	1.973253	1.901069	0.1510546	-0.07814015	266.3518	sub87
138	0.6370165	6.127894	2.819131	3.651138	0.6923157	1.452315	153.4543	sub88
139	0.06768408	2.404153	5.187416	4.395744	0.5374213	0.7975121	194.7519	sub89
140	0.9219492	2.807942	0.9211409	2.38238	0.9404707	0.6570863	194.6718	sub8
141	0.9793182	1.299193	0.411662	1.666096	0.1777391	1.340242	211.6999	sub90
142	0.0536123	2.645453	3.018235	5.830863	0.1921375	1.928676	125.5584	sub91
143	0.4719765	1.393846	1.15533	2.518778	0.6945531	0.9932924	220.1532	sub92
144	0.2204408	2.080316	1.431574	0.8716476	0.08291384	-0.3177933	252.2631	sub93
145	0.7951991	4.703608	2.203615	3.335214	0.9187628	1.350003	136.243	sub94
146	0.205775	2.754242	2.358353	4.760652	0.9479444	1.256556	184.2959	sub95
147	0.3342976	1.064432	1.890048	1.131112	0.01471845	-0.7497884	248.816	sub96
148	0.8550514	2.604461	1.20517	1.555846	0.8809174	0.7329288	213.7361	sub97
149	0.1765658	2.096539	2.008002	4.750143	0.2608643	1.300865	161.2816	sub98
150	0.8457964	2.240423	0.9069845	0.998441	0.9292246	0.7167818	235.9082	sub99
151	0.05514373	1.406439	1.910657	1.543248	0.7923617	1.567446	184.4111	sub9
