subj,lastwin,lasttransR,stay,s1rt,s2rt,currtransR
1330,1,-1,1,0.840959751265473,0.371877743935329,-1
1330,1,-1,0,0.668869539833395,0.486081786511932,-1
1330,1,-1,0,0.620039310102584,1.42621679966396,1
1330,1,1,1,0.725943948564236,0.730139101375244,-1
1330,1,-1,1,0.528444814815884,0.758234016218921,-1
1330,1,-1,1,0.484996344486717,0.508309645272675,-1
1330,-1,-1,0,0.796506477316143,0.850715045409743,-1
1330,1,-1,0,0.647329306870233,0.577189030242153,-1
1330,-1,-1,0,0.334377456820221,1.12786050392606,-1
1330,-1,-1,0,0.674611972892308,0.957047800591681,-1
1330,1,-1,0,0.266746256878832,0.48590389326273,-1
1330,-1,-1,1,0.430638228761381,0.360886482696515,-1
1330,-1,-1,1,0.496948913452798,0.665423591286526,1
1330,-1,1,0,0.418409045581939,0.551148195911082,-1
1330,1,-1,1,0.485931261457154,0.398370642127702,-1
1330,-1,-1,1,0.374966928560752,0.352608582179528,-1
1330,1,-1,1,0.417116387237911,0.548161642014747,-1
1330,1,-1,1,0.882803272645106,0.405539153478458,-1
1330,-1,-1,1,0.620341337649734,0.605644130031578,-1
1330,-1,-1,1,0.568752296458115,0.449225629330613,-1
1330,-1,-1,1,0.54223789468233,0.387823136581574,-1
1330,-1,-1,0,0.361234938420239,0.494810773481731,-1
1330,1,-1,1,0.415052532363916,0.390723187461845,-1
1330,1,-1,1,0.312197492385167,0.311405280983308,-1
1330,1,-1,1,0.393450720977853,0.240661437957897,-1
1330,1,-1,1,0.606130892876536,0.777714304029359,-1
1330,-1,-1,1,0.514645381641458,0.398934133656439,-1
1330,1,-1,1,0.496463128045434,0.79363770436612,-1
1330,1,-1,1,0.326004745060345,0.735438756193616,-1
1330,-1,-1,1,0.452468760049669,0.441055735413102,-1
1330,1,-1,1,2.16178826460964,0.829314097005408,1
1330,1,1,1,0.430235525374883,0.725182526381104,-1
1330,1,-1,1,0.448842474637786,0.480468863650458,-1
1330,1,-1,1,0.707764627295546,0.499571861393633,-1
1330,1,-1,1,0.291506650813972,0.399590481538326,-1
1330,1,-1,1,0.440611979734967,0.788735377049306,-1
1330,1,-1,1,0.337056118572946,0.456705453849281,1
1330,1,1,1,0.440544536701054,0.410999596409965,-1
1330,1,-1,1,0.513705577483051,0.543475816622959,1
1330,1,1,1,0.383237498332164,0.492877894939738,-1
1330,1,-1,1,0.419641102911555,0.461375640254118,1
1330,1,1,1,0.424414897483075,0.531079491978744,-1
1330,1,-1,1,0.493806458587642,0.477759901390527,-1
1330,1,-1,1,0.497841800708557,0.761823647771962,-1
1330,1,-1,1,0.483566356473602,0.424635309173027,-1
1330,1,-1,1,0.426941568031907,0.493292327562813,-1
1330,1,-1,1,0.384944589284714,0.448773565454758,1
1330,-1,1,1,0.533433645177865,0.664702243942884,1
1330,-1,1,1,0.421704957800102,0.846770604795893,1
1330,-1,1,1,0.44650787016144,0.512826374324504,-1
1330,1,-1,1,0.440285516306176,0.964418641044176,-1
1330,1,-1,1,0.309458229632583,0.455243210468325,-1
1330,1,-1,1,0.396709490640205,0.390500820896705,1
1330,-1,1,1,0.30851647061354,1.13285617633665,-1
1330,1,-1,1,0.419948506358196,0.250842893961817,-1
1330,-1,-1,1,0.374378023741883,0.403721612310619,-1
1330,-1,-1,1,0.33889418587205,0.510718534860644,-1
1330,-1,-1,1,0.310399499940104,0.458779083070112,1
1330,-1,1,1,0.282536726008402,0.348940267052967,-1
1330,1,-1,1,0.239587236443185,0.308783799191588,-1
1330,-1,-1,1,0.302060998423258,0.36793085973477,-1
1330,-1,-1,1,0.100696107605472,0.397936660810956,-1
1330,-1,-1,0,0.412436426471686,1.44998607407615,1
1330,1,1,1,0.346071982829017,0.435308415166219,1
1330,-1,1,1,0.248610920200008,0.71443220297806,1
1330,1,1,1,0.866440515092108,0.878973191982368,1
1330,1,1,1,0.626181025538244,0.53484212962212,-1
1330,1,-1,1,0.49676906534296,0.614794880384579,-1
1330,1,-1,1,0.175427887108526,0.409811034944141,1
1330,-1,1,1,0.235777681911713,0.409824230329832,1
1330,-1,1,1,0.390073681614012,0.446013287830283,-1
1330,-1,-1,1,0.00739843111659866,0.49975415309018,1
1330,1,1,1,0.425109854055336,0.732306075675297,-1
1330,1,-1,1,0.439857888311963,1.15940136733116,1
1330,-1,1,1,0.60955973630189,0.560757363491575,-1
1330,-1,-1,1,0.445973701702314,2.21909774657979,-1
1330,-1,-1,1,0.243790208740393,0.560848264969536,1
1330,-1,1,1,0.789616046356969,2.32904750149464,-1
1330,1,-1,1,0.643408813426504,0.326038955303375,1
1330,-1,1,1,0.51461996830767,1.37364836818597,-1
1330,1,-1,1,0.540396895070444,0.423580167625914,-1
1330,-1,-1,0,0.490620507858694,1.00948721059831,-1
1330,-1,-1,1,0.221588740721927,0.2834662670939,-1
1330,-1,-1,1,0.270824606137467,0.290881580847781,-1
1330,1,-1,1,0.214929473251686,0.282665258768247,1
1330,1,1,1,0.299144331132993,0.450817871620529,-1
1330,1,-1,1,0.432720166194486,0.355960696921102,-1
1330,1,-1,1,0.450855991599383,0.576035167730879,-1
1330,-1,-1,1,0.376767364592524,0.312168169315555,1
1330,1,1,1,0.407173914209125,0.727245403832057,-1
1330,-1,-1,1,0.456909249129239,0.235494714361266,1
1330,-1,1,1,0.313211092914571,0.961080210399814,1
1330,1,1,1,0.373511038516881,0.425844396770117,-1
1330,-1,-1,1,0.393162377527915,0.40416194696445,-1
1330,1,-1,1,0.32230857302784,0.412578643328743,-1
1330,-1,-1,1,0.337761338232667,0.369628176325932,-1
1330,-1,-1,1,0.440853895008331,0.424751135258703,-1
1330,-1,-1,1,1.59587955023744,0.490304307502811,1
1330,-1,1,1,1.91062939274707,1.74298260270734,-1
1330,-1,-1,1,0.307176406655344,0.440008902092814,1
1330,1,1,1,0.392759185415343,0.496595081844134,-1
1330,-1,-1,1,0.469054372879327,1.26401676848764,-1
1330,1,-1,1,0.887389888332109,1.13322515820619,1
1330,1,1,1,0.958127866731957,1.0046230032458,1
1330,1,1,1,0.384261361934477,0.466083457926288,-1
1330,1,-1,1,0.342625056844554,0.328173674235586,-1
1330,-1,-1,1,0.27210553525947,0.154940352105768,1
1330,-1,1,1,0.247393035679124,0.613724588605692,-1
1330,1,-1,1,0.275045660993783,0.376486351917265,-1
1330,-1,-1,1,0.471562472142978,0.463917461049277,-1
1330,-1,-1,0,0.397761211163015,0.850331402005395,-1
1330,-1,-1,1,0.478874177773832,0.434635450888891,-1
1330,1,-1,1,0.379925458415528,0.569847512844717,-1
1330,-1,-1,1,0.405123743403237,0.757511202726164,-1
1330,1,-1,1,0.421740634177695,0.568966354810982,1
1330,1,1,1,0.372728112750337,0.432659565209178,-1
1330,-1,-1,1,0.401292685317458,0.697204903786769,1
1330,1,1,1,0.617281964790891,0.819935604202328,-1
1330,-1,-1,1,0.595431884808931,0.778490387747297,-1
1330,-1,-1,1,0.373468520076131,0.451808013705886,-1
1330,-1,-1,0,0.78087679631426,0.636352707166225,-1
1330,1,-1,1,0.565910402990994,1.55588338179223,-1
1330,-1,-1,0,0.772510437891469,0.518787752924254,-1
1330,1,-1,0,1.13817733472388,1.55498316377634,-1
1330,-1,-1,1,0.368698635254987,0.62742823312874,1
1330,1,1,1,0.36359984340379,0.517923700012034,1
1330,-1,1,1,0.333707424841123,0.285101027810015,-1
1330,1,-1,1,0.418575698320637,0.532294444201398,-1
1330,-1,-1,1,0.388516138278646,0.262404000051902,-1
1330,1,-1,1,0.333138068715925,0.424349409309798,1
1330,-1,1,1,0.370671099910396,0.419486668106401,1
1330,-1,1,1,0.417640781335649,0.401195919213933,-1
1330,-1,-1,0,0.411862183173071,0.442238920979435,1
1330,1,1,1,0.480319316033274,0.592876868642634,-1
1330,1,-1,1,0.624437280755956,0.631135156931123,1
1330,1,1,1,0.44060220537358,0.462080859899288,-1
1330,-1,-1,1,0.574050485127373,0.796913579164539,1
1330,-1,1,1,0.370626626594458,0.435961830749875,-1
1330,-1,-1,1,0.46347810383304,0.89970557455672,-1
1330,1,-1,0,0.309198231814662,1.3174717338843,1
1330,1,1,0,0.616190169443144,0.511467250398709,-1
1330,1,-1,1,0.50444828667969,0.438887783660903,1
1330,1,1,1,0.565837095331517,0.482766814297065,1
1330,1,1,1,0.503315439025755,0.526892647380009,-1
1330,-1,-1,1,0.429940339876339,0.715882228410919,-1
1330,-1,-1,1,0.450621407100698,0.909183277064585,-1
1330,1,-1,1,0.873785942225368,0.503769946488319,1
1330,1,1,0,0.541725718518137,0.520625331497286,-1
1330,1,-1,0,0.601112739444943,0.637830100793508,-1
1330,-1,-1,0,0.388633919254062,0.318015187978745,-1
1330,-1,-1,1,0.28637462615734,0.365140281617641,1
1330,1,1,1,0.0721129637677222,0.284395808164845,1
1330,1,1,1,0.449896638732753,0.45821901258023,-1
1330,-1,-1,1,0.376757590245688,0.421669770104927,-1
1330,-1,-1,1,0.467550099769142,0.436657764774282,-1
1330,-1,-1,1,0.519863420602633,0.371694963512709,-1
1330,1,-1,1,0.392435654284782,0.453279053996084,-1
1330,1,-1,1,0.36612553652958,0.441870427835966,-1
1330,-1,-1,1,0.623555633996148,0.459486257605022,1
1330,1,1,1,0.833217974053696,0.0939537581143668,1
1330,-1,1,1,0.326183615732589,0.393254745169543,-1
1330,1,-1,1,0.32353574319859,0.473034489885322,-1
1330,1,-1,1,0.339072567832773,0.354152930129203,-1
1330,1,-1,1,0.457306087904726,0.507922092132503,-1
1375,-1,-1,0,0.654153294039133,1.12976505864708,1
1375,1,1,0,0.851835696927537,1.37657923009237,-1
1375,1,-1,1,0.528366641799494,1.0486530694734,-1
1375,-1,-1,1,0.644485480352159,0.655300314498163,-1
1375,1,-1,0,0.344327771148073,1.40809565760492,-1
1375,1,-1,1,0.809712140293868,1.17941095823244,-1
1375,-1,-1,0,0.26297533286197,1.33360530464824,-1
1375,-1,-1,0,0.380297883127696,1.42307485533593,1
1375,-1,1,0,0.531758831406478,1.04854115311809,-1
1375,1,-1,0,0.49696017577071,0.540417931745196,-1
1375,-1,-1,0,0.458358318936916,0.356086319186943,1
1375,-1,1,0,0.721910094423947,0.753204644097423,-1
1375,1,-1,0,0.615976621610571,1.02805752784934,1
1375,1,1,0,0.592273324085454,1.20811481533929,1
1375,1,1,0,0.425544834628909,1.02128243427251,-1
1375,1,-1,0,0.329026019730463,0.483794609452161,-1
1375,1,-1,0,0.999303821536614,0.487564577847024,-1
1375,1,-1,0,0.356526165123796,1.09363757956589,-1
1375,1,-1,0,0.252829553256561,0.505673035057953,-1
1375,1,-1,0,0.355574143030026,0.35808028743304,-1
1375,-1,-1,0,0.55333376331555,1.22228469654647,-1
1375,-1,-1,0,0.473384433567389,0.288335872132393,-1
1375,-1,-1,0,0.442832734809144,0.315089745586647,-1
1375,1,-1,0,0.691137983979843,0.24261486445539,-1
1375,1,-1,0,0.330380256497392,0.479247091184789,-1
1375,1,-1,1,0.558509772555226,1.3335339518635,-1
1375,-1,-1,0,0.346296814791458,0.782982702725349,-1
1375,-1,-1,1,0.415400521177617,0.468484549834102,-1
1375,-1,-1,1,0.567931272517853,0.417454601702048,-1
1375,1,-1,0,0.294034809317964,1.05598236893093,-1
1375,-1,-1,1,0.678521736364019,1.98127551402922,-1
1375,1,-1,0,0.662121347540051,0.431879104834479,-1
1375,1,-1,0,0.846207623810187,2.16087878276994,1
1375,1,1,0,0.572688450681198,0.981917200379939,-1
1375,1,-1,0,0.835227603078238,0.730784719272378,1
1375,-1,1,0,0.487541608114952,0.895718148589367,-1
1375,1,-1,0,0.822050307534482,1.00556234049691,-1
1375,1,-1,0,0.283990682996773,0.353948667935583,-1
1375,-1,-1,0,0.225292265317876,0.376716071051305,1
1375,1,1,1,0.581621721654301,0.853783236992058,-1
1375,1,-1,0,0.244887401795495,0.40819144627585,1
1375,1,1,0,0.337059561404203,0.920940869466904,-1
1375,-1,-1,0,0.263705965834561,0.79489226453552,-1
1375,1,-1,1,0.959624342158349,0.653578073297467,-1
1375,1,-1,0,0.356225115016059,0.616130078971764,-1
1375,1,-1,1,0.231304470554278,0.638952707186945,-1
1375,-1,-1,0,0.622641264986669,0.412190134557932,-1
1375,-1,-1,0,0.268188484646089,0.737323273478978,-1
1375,-1,-1,1,0.409277865739568,0.577298036097091,-1
1375,1,-1,0,0.332014039793648,0.786848948509032,-1
1375,1,-1,0,0.314047799435684,0.858018953360443,1
1375,-1,1,1,0.673195690789726,0.881906008744409,-1
1375,-1,-1,0,0.44993135950881,0.399623247431009,-1
1375,-1,-1,0,0.300586070186,1.24765256658338,-1
1375,-1,-1,0,0.460111838071498,0.839050841703283,-1
1375,-1,-1,0,0.35545147488574,0.715679921090668,-1
1375,1,-1,1,0.368405426437675,1.02296508933887,-1
1375,-1,-1,0,0.660986056305774,0.700825835092473,1
1375,-1,1,0,0.45570653665709,0.942947339111925,-1
1375,1,-1,1,0.714659967236003,0.674186321582056,-1
1375,1,-1,0,0.259956523584151,0.762111524314605,-1
1375,1,-1,0,0.480180053288677,1.11570465020759,-1
1375,1,-1,0,0.340766485214772,0.375807544832242,-1
1375,1,-1,1,0.927888969112246,0.687748237961387,-1
1375,-1,-1,0,0.759752972659044,1.10797460222966,-1
1375,1,-1,0,0.985847468182328,0.69473054784703,-1
1375,1,-1,0,0.449233470622858,1.11427319604263,-1
1375,1,-1,0,0.593830378701568,0.811666522406085,-1
1375,1,-1,1,0.590660066934106,0.602180609449533,-1
1375,1,-1,0,0.640741413995784,1.29999521047739,-1
1375,1,-1,1,0.965555908972419,1.30082065468559,1
1375,-1,1,1,0.330044996150718,0.902707300522707,-1
1375,-1,-1,0,0.604673069757155,1.86395687350523,1
1375,1,1,0,0.503943951809561,1.07949262296188,1
1375,1,1,1,0.605323064308323,1.58880293964557,-1
1375,-1,-1,1,0.952605867162674,1.10182946577606,1
1375,1,1,0,1.75425343229745,0.386341366297529,-1
1375,-1,-1,1,0.669002004142385,0.837528974761881,1
1375,-1,1,1,0.220582981490224,1.30922024592201,-1
1375,-1,-1,0,0.384056122297807,1.01853926178137,-1
1375,-1,-1,0,0.173206198220214,0.854387292078172,1
1375,-1,1,0,0.222809579364366,0.096245865970559,-1
1375,1,-1,0,0.30359852613401,0.423340229051973,1
1375,1,1,0,0.250413821629991,0.313355775161654,1
1375,-1,1,0,0.0882499555600589,0.215229079005439,-1
1375,-1,-1,0,0.388186275642511,0.982294490449931,-1
1375,1,-1,1,0.361913789130085,0.511541557288183,1
1375,1,1,1,0.252595946193651,0.705793161870133,-1
1375,-1,-1,0,0.280558418538021,0.511777119222643,-1
1375,-1,-1,1,0.0914906426769448,0.752692956658393,1
1375,-1,1,1,0.0122406679693086,0.274094638140923,-1
1375,1,-1,0,0.438381493931047,1.25980844211881,-1
1375,-1,-1,1,0.441847479911303,0.535084066687887,-1
1375,1,-1,1,0.538709374641257,0.654886370600252,-1
1375,-1,-1,1,0.399211747120717,0.6066553087785,-1
1375,-1,-1,0,0.547428587258764,1.70059955879424,-1
1375,1,-1,0,0.768637371860677,0.691031932236911,-1
1375,-1,-1,1,0.209072213328,0.554000862986868,1
1375,-1,1,0,0.261066890214352,1.16477630648569,-1
1375,1,-1,0,0.80454639412801,1.00977410969972,1
1375,1,1,0,0.309075585480059,1.03671027485871,1
1375,-1,1,0,0.263031535399023,0.792879236299996,-1
1375,1,-1,0,0.308293148431403,1.6400210440961,-1
1375,1,-1,0,0.244173385224713,0.669735569421391,-1
1375,1,-1,0,0.236082663579509,0.689807205662873,-1
1375,1,-1,0,0.222608716386276,0.921176431402273,-1
1375,-1,-1,0,0.282747873867265,0.442304430967852,-1
1375,1,-1,1,0.240700068478873,0.320478347029166,-1
1375,-1,-1,0,0.500861120511217,0.994622394618091,-1
1375,1,-1,1,0.323415051731899,0.719732368320365,-1
1375,1,-1,0,0.0165570227600256,0.733166729378354,-1
1375,1,-1,1,0.421569604797696,0.356135190958412,-1
1375,1,-1,0,0.277937425474192,1.19150183431339,1
1375,-1,1,1,0.290263374770802,0.906354600772829,1
1375,1,1,0,0.909822052906748,0.567207970310847,1
1375,1,1,0,0.453664674076208,0.368131255802837,-1
1375,-1,-1,0,0.331357691912672,0.687571322151598,-1
1375,1,-1,0,0.472652823160388,0.665815564690092,-1
1375,1,-1,0,0.370430183898861,0.586682882231798,1
1375,-1,1,1,0.274597528660706,0.471243850009159,1
1375,1,1,0,0.263479689536325,1.95559926312035,-1
1375,-1,-1,0,0.26476159608228,1.12437890079491,1
1375,-1,1,0,0.456731377689721,0.909549837143459,-1
1375,-1,-1,0,0.238108887193448,0.292700609978056,1
1375,-1,1,0,0.52874588674058,0.200425819649354,1
1375,1,1,0,0.23767001869237,0.215762270025152,-1
1375,-1,-1,0,0.371943253921017,0.22971271698043,-1
1375,-1,-1,0,0.301634858386024,0.27095707045919,-1
1375,1,-1,0,0.18581902481219,0.268396678389763,1
1375,1,1,0,0.0968601841286727,0.608113153699378,-1
1375,1,-1,0,0.24277125412209,0.297973874040508,-1
1375,1,-1,0,0.268881975072873,0.475754714449067,-1
1375,1,-1,1,0.495644547702796,0.873476605727774,-1
1375,-1,-1,0,0.112118439669757,0.194646244042815,-1
1375,1,-1,0,0.367082467603723,0.122106852172692,1
1375,-1,1,0,0.104884928883621,0.188396033282515,-1
1375,-1,-1,0,0.202632868816181,0.539408729679963,-1
1375,1,-1,0,0.294298716880803,0.273596634796377,-1
1375,1,-1,1,0.314620087870935,0.550708860509076,-1
1375,-1,-1,1,0.040378101252827,0.658375815030922,-1
1375,1,-1,1,0.607339513568149,0.701347785604412,1
1375,1,1,0,0.304436188283944,0.591093070822353,-1
1375,-1,-1,0,0.474304200293773,0.570854293125194,-1
1375,1,-1,0,0.322167355426245,0.756513751694001,1
1375,-1,1,1,0.647715415680068,0.430967646310819,1
1375,-1,1,1,0.430988172453908,0.319299559919273,1
1375,-1,1,0,0.708078405870765,0.346576850037309,-1
1375,1,-1,0,0.691137006544523,0.557474668450595,-1
1375,1,-1,0,0.229312945896709,0.481470756753879,-1
1375,-1,-1,0,1.65780645890209,0.618711974619146,-1
1375,1,-1,1,0.316201578371874,0.496195332559182,1
1375,-1,1,0,0.243129972918723,0.247564597396376,-1
1375,1,-1,1,0.309709941064284,0.339657584736415,-1
1375,-1,-1,1,0.278882116801469,0.326580965041103,-1
1375,1,-1,1,0.595190968799216,0.315042339969295,-1
1375,-1,-1,1,0.433461084053306,0.410963453112345,-1
1375,1,-1,1,0.301045953548055,0.866543656331487,-1
1375,1,-1,1,0.245171835500514,0.838461448148337,-1
1375,1,-1,0,0.305483510331214,0.595208562636799,-1
1375,-1,-1,1,0.225711096392843,0.227239805381942,1
1375,-1,1,1,0.242234642078984,0.595081496032435,-1
1375,1,-1,1,0.335642280052525,0.591765057670273,1
1375,1,1,0,0.299886226428498,0.652213573459449,-1
1375,1,-1,1,0.271893453586017,0.382678915798351,1
1375,-1,1,1,0.434371565142101,0.902773766130849,-1
1375,-1,-1,0,0.229282645398598,1.55726989573122,1
1375,1,1,1,0.530471548965579,0.656410192411386,-1
1375,1,-1,1,1.01327137361386,0.406800066963115,-1
1375,1,-1,0,0.60989501846052,0.845767289155447,-1
1375,1,-1,0,0.679528983559067,0.638574928399066,1
1375,1,1,0,0.256828241539552,0.326207095994505,-1
1375,1,-1,0,0.704219979570553,0.630575596965173,-1
1375,-1,-1,1,0.243283430279007,0.355382076971182,-1
1375,-1,-1,1,0.286410324365534,0.600283896027577,-1
1375,1,-1,1,0.417971176318133,0.811583440396134,-1
1375,-1,-1,1,0.23402418459591,0.365358760249364,-1
1375,-1,-1,0,0.208973003633218,0.226456879614489,1
1375,-1,1,0,0.272764348540477,0.339544202228353,-1
1375,-1,-1,1,0.293773345345471,0.444522231923656,-1
1375,-1,-1,0,0.161800993083489,1.07409326973084,1
1375,-1,1,0,0.308334200718491,0.50500984512928,-1
1375,1,-1,0,0.206893509789552,0.538635578267531,-1
1375,-1,-1,1,0.28516262805897,0.234648277108136,-1
1375,1,-1,0,0.321777847412704,0.35980985939932,1
1375,1,1,1,0.316490410536971,0.252619893361043,-1
1375,-1,-1,0,0.392069626544981,0.243699817766355,-1
1375,-1,-1,0,0.337929967641685,0.186729505900985,-1
1375,1,-1,0,0.234414181325519,0.374553495195869,-1
1375,1,-1,1,0.215226146699024,0.468118988988863,1
1375,-1,1,0,0.366544389406954,0.427790003776863,1
1375,-1,1,0,0.275832029589765,0.842954718748842,-1
1505,1,-1,1,0.368792484398,0.35257194370206,-1
1505,1,-1,1,0.309640047969879,0.351595974425436,-1
1505,1,-1,1,0.292366809328087,0.340765012602787,-1
1505,-1,-1,1,0.347151086883969,0.354680760603514,-1
1505,-1,-1,1,0.389132426673314,0.764337627013447,1
1505,1,1,1,0.455597546155332,0.337480340880575,-1
1505,1,-1,1,0.29946641146671,0.344796444973326,1
1505,-1,1,1,0.38629786396632,0.341360759499366,-1
1505,1,-1,1,0.415569611039246,0.906787109488505,1
1505,-1,1,1,0.344084871991072,1.07405709817249,1
1505,1,1,1,0.315321880043484,0.323906206569518,-1
1505,1,-1,1,0.33343620186497,0.385373698780313,-1
1505,1,-1,1,0.421336968705873,0.314487150186324,-1
1505,1,-1,1,0.290713966038311,0.547304446503404,-1
1505,-1,-1,1,0.332700192986522,0.340348136393004,-1
1505,1,-1,1,0.492936067719711,0.329805518020294,-1
1505,1,-1,1,0.270804095358471,0.278163206603494,-1
1505,1,-1,1,0.358956551834126,0.338051651895512,-1
1505,1,-1,1,0.336829857624252,0.31022602050507,-1
1505,1,-1,1,0.311504506025813,0.291945534670958,1
1505,1,1,1,0.303602429412422,0.391868268387043,-1
1505,1,-1,1,0.287962974063703,0.364948719638051,-1
1505,1,-1,1,0.293071540261735,0.335034308765898,-1
1505,-1,-1,1,0.276257696255925,0.286748510567122,1
1505,-1,1,1,0.286076035001315,0.416043667224585,-1
1505,-1,-1,0,0.302577588387066,0.846017994874273,1
1505,1,1,0,0.380725504655857,0.367354676913237,-1
1505,-1,-1,1,0.290754529603873,0.346396018037922,-1
1505,1,-1,1,0.317969263865962,0.953587694573798,1
1505,-1,1,1,0.258663370070281,0.342168609859073,-1
1505,-1,-1,0,0.388585062828497,0.412979895918397,-1
1505,-1,-1,0,0.388254200937808,0.324757064096048,-1
1505,-1,-1,1,0.303697729366831,0.300685273410636,-1
1505,-1,-1,1,0.269632150302641,0.305721020675264,-1
1505,-1,-1,0,0.296128469519317,0.399291401641676,1
1505,-1,1,1,0.26996887678979,0.970594093363616,1
1505,1,1,1,0.432111728005111,0.716041565741762,1
1505,1,1,0,0.387634506885661,0.50811221866752,-1
1505,-1,-1,0,0.268607309262734,0.627844635950169,1
1505,-1,1,1,0.413602522268775,0.865753393343766,-1
1505,1,-1,1,0.273664071384701,0.278378731105477,-1
1505,1,-1,1,0.248449658713071,0.4813441724109,1
1505,-1,1,1,0.261775035702158,0.322081334656104,-1
1505,-1,-1,1,0.306795222204528,0.830834024440264,-1
1505,1,-1,1,0.32069386508374,0.98950355888519,1
1505,1,1,1,0.278001441038214,0.317777686519548,1
1505,1,1,1,0.398622347100172,0.590723593777511,1
1505,1,1,1,0.336200389210717,0.397523709703819,1
1505,1,1,0,0.455802807598957,0.880864544858923,1
1505,1,1,1,0.553345974796684,0.60430847988755,-1
1505,-1,-1,0,0.292388801623019,0.800310671300394,1
1505,1,1,1,0.300689183175564,0.543862407677807,1
1505,1,1,1,0.293138494584127,0.877504610616597,-1
1505,-1,-1,1,0.298893145591137,0.533766966007533,-1
1505,1,-1,1,0.262105897607398,0.472921611450147,-1
1505,1,-1,1,0.251578429466463,0.32196111009398,-1
1505,1,-1,1,0.302350334648509,0.360559545908473,-1
1505,1,-1,1,0.911433837449295,0.992724697309313,1
1505,1,1,1,0.26690412806056,0.685700015601469,-1
1505,-1,-1,1,0.28509175752697,0.434720014411141,1
1505,1,1,1,0.266051804370363,0.48707536495931,-1
1505,-1,-1,0,0.297775936909602,0.448495011703926,-1
1505,1,-1,1,0.288873455152498,0.348201341243112,-1
1505,1,-1,1,0.257997736553079,0.309738768948591,1
1505,-1,1,1,0.30307705787709,0.376894446555525,-1
1505,1,-1,1,0.280572096176911,0.544930744596059,-1
1505,1,-1,1,0.297322406884632,0.299979076342424,-1
1505,-1,-1,1,0.267210065343534,0.324525411910145,1
1505,-1,1,1,0.273510614017141,0.596501214517048,-1
1505,1,-1,1,0.312981899653096,0.65476858317561,-1
1505,1,-1,1,0.366991559640155,0.467817443714011,-1
1505,1,-1,1,0.323849515320035,0.529005389398662,-1
1505,-1,-1,1,0.279329775759834,0.532763139839517,-1
1505,1,-1,1,0.357805621635634,0.695151816049474,1
1505,-1,1,1,0.286620466518798,0.509943932644092,-1
1505,-1,-1,1,0.348074763358454,0.732363759729196,1
1505,-1,1,1,0.341519104025792,0.739574300794629,1
1505,1,1,1,0.328894548205426,0.503263161575887,-1
1505,1,-1,1,0.293779692219687,0.328730827779509,-1
1505,1,-1,1,0.267553145167767,0.426743163989158,-1
1505,1,-1,1,0.261114289372927,0.342974994069664,1
1505,-1,1,1,0.293506499016075,0.444575984409312,-1
1505,-1,-1,1,0.308581974124536,0.500682243378833,-1
1505,-1,-1,1,0.298412736083264,0.833632910740562,-1
1505,1,-1,1,0.294049953110516,0.395135346261668,-1
1505,1,-1,1,0.301434477674775,0.520372191080241,1
1505,1,1,0,0.383591834019171,0.440713648364181,-1
1505,1,-1,1,0.372740346050705,0.330646601199987,-1
1505,1,-1,1,0.302808263135375,0.351777777425013,-1
1505,1,-1,1,0.296498428826453,0.766386331641115,1
1505,1,1,1,0.286976253017201,0.415571077202912,-1
1505,1,-1,1,0.253735140708159,0.423510296357563,-1
1505,1,-1,1,0.423997059187968,0.390637188480468,-1
1505,1,-1,1,0.262661569635384,0.447985279126442,-1
1505,1,-1,1,0.285877615606296,0.384221791129676,-1
1505,-1,-1,1,0.240843745021266,0.370449237438152,-1
1505,1,-1,1,0.284265335882083,0.362474830602878,-1
1505,1,-1,1,0.303108335807337,0.395455945079448,-1
1505,1,-1,1,0.30856144799327,0.367550652706996,-1
1505,1,-1,1,0.276021156896604,0.272190098781721,-1
1505,1,-1,1,0.329022592239198,0.287637488072505,1
1505,1,1,1,0.262925965915201,0.41411763074575,-1
1505,1,-1,1,0.343011159187881,0.346721504014567,-1
1505,-1,-1,1,0.25725830666488,0.338479768601246,-1
1505,1,-1,1,0.239067256159615,0.266556161048356,1
1505,-1,1,1,0.271240520261927,0.519740279079997,-1
1505,1,-1,1,0.282552380333073,0.396934316144325,1
1505,1,1,1,0.264121369429631,0.284502363982028,-1
1505,1,-1,1,0.421034452447202,0.345359447775991,1
1505,-1,1,1,0.254098257966689,0.719625821395312,1
1505,-1,1,1,0.276267470617313,0.498353014787426,-1
1505,-1,-1,1,0.264813882415183,0.289717470630421,-1
1505,-1,-1,1,0.365668112106505,1.02508514029614,1
1505,-1,1,1,0.404160007456085,0.542832679479034,-1
1505,-1,-1,1,0.31250295630889,0.604172127641505,-1
1505,-1,-1,0,0.259297236945713,0.75297445160686,-1
1505,1,-1,1,0.271530818587053,0.36345861935115,-1
1505,1,-1,1,0.272279045399046,0.343327359543764,-1
1505,-1,-1,1,0.262982657164684,0.301759963651421,-1
1505,1,-1,1,0.371062578153214,0.382813795426046,-1
1505,1,-1,1,0.245077017811127,0.357785584186786,-1
1505,1,-1,1,0.288684321407345,0.327754369791364,-1
1505,1,-1,1,0.310969360143645,0.924068167616497,1
1505,1,1,1,0.359223880412173,0.464221947535407,-1
1505,1,-1,1,0.437676756540895,0.848759212502046,1
1505,-1,1,1,0.333125866120099,0.910797038275632,-1
1505,1,-1,1,0.65239341511915,0.908462433784734,1
1505,1,1,1,0.291529147172696,0.470102687701001,-1
